npsn,nama_sekolah,alamat,kelurahan,kecamatan,jumlah_siswa,jumlah_guru,kepala_sekolah,telp_sekolah,akreditasi,tipe_sekolah,koordinat
20107268,SMK Prima Wisata,Jl. Raya Bugis,Kembangan Selatan,Kembangan,697,35.0,H.Muhammad Najihun,021 58358635,A,SMK,"-6.173942, 106.749352"
20107272,SMK Islam Fatahillah Jakarta,Jl. Keutamaan No. 89,Krukut,Taman Sari,67,14.0,"Uwen Sumanta, S. Pd",021 6344508,A,SMK,"-6.156, 106.814003"
20107273,SMK Strada II Jakarta,Jl. Tamansari VIII No. 83A,Taman Sari,Taman Sari,151,14.0,Drs. Ign. Ismihandiyono,021 62200204,A,SMK,"-6.157017, 106.823219"
20107347,SMK Al-Musyarofah,Jl. H. Muchtar Raya Rt 12 Rw 11 No. 95,Petukangan Utara,Pesanggrahan,102,21.0,"H. Muhamad Patoni, Lc, S. Pd.",021 58905063,B,SMK,"-6.226, 106.741989"
20107348,SMK Amaliyah,Jl. Akses UI No. 3,Srengseng Sawah,Jagakarsa,271,19.0,TAUPIK,021 7869085,B,SMK,"-6.354508, 106.834679"
20107350,SMK Farmasi LPK,Raya Lenteng Agung No. 33,Kebagusan,Pasar Minggu,70,22.0,"Meri Refrita, SE",021 7820657,B,SMK,"-6.314395, 106.83577"
20107351,SMK Kahuripan 2,Jl. Nangka No. 17,Tanjung Barat,Jagakarsa,59,14.0,"M. INAN SURYADI, M.Pd",021 7810801,B,SMK,"-6.302886, 106.846619"
20107352,SMK Jakarta Wisata,Jl. Praja Dalam E No. 3,Kebayoran Lama Selatan,Kebayoran Lama,119,15.0,"Shintawati Napitupulu, SE","021 7228870, 021 7221379",A,SMK,"-6.253409, 106.782089"
20107353,SMK Kartika X-2,Jl. Anggrek No. 1,Pesanggrahan,Pesanggrahan,0,22.0,"Drs. AMIRUDIN, M.M.",021 7370503,A,SMK,"-6.252423, 106.75573"
20107354,SMK Keluarga Widuri,Jl. Gunung Balong I,Lebak Bulus,Cilandak,173,22.0,"Ahmad Tubagus Romadhon,SST.Par",021 7690081,A,SMK,"-6.303776, 106.787888"
20107355,SMK Krisanti Jakarta,Jl. Kampung Melayu Kecil V/22,Bukit Duri,Tebet,153,16.0,"Edriyanto, SS",021 8318288,B,SMK,"-6.22288, 106.862106"
20107357,SMK Media Informatika,Jl. Kostrad Raya No. 2,Petukangan Utara,Pesanggrahan,1066,36.0,"Asep Sudrajat, S.Sos., S.Kom",021 5865251,A,SMK,"-6.233906, 106.757103"
20107358,SMK Negeri 59,Jln. Peninggaran Barat I,Kebayoran Lama Utara,Kebayoran Lama,255,28.0,"Dra.Hj. MAIMUNAH, M.Pd",021 7292899,A,SMK,"-6.245665, 106.769379"
20107359,SMK Patria Wisata Jakarta,Jl. Pejaten Barat No. 22,Ragunan,Pasar Minggu,275,29.0,Dra. B. Sri Wardani,021 7815814,A,SMK,"-6.277125, 106.824623"
20107360,SMK Teladan Utama,Jl. Raya Srengseng Sawah No. 74,Srengseng Sawah,Jagakarsa,32,11.0,"H. UU JUMA, S.Ag",021 7270258,B,SMK,"-6.346942, 106.821732"
20107361,SMK Tirtayasa,Jl. Bintaro Raya 11Tanah Kusir,Kebayoran Lama Utara,Kebayoran Lama,62,17.0,"Mulyani, S.Pd",021 72895633,B,SMK,"-6.253015, 106.773781"
20107362,SMK Wisata Indonesia,Jl. Raya Lenteng Agung Gg Langgar No. 1,Kebagusan,Pasar Minggu,514,40.0,"Abdul Munir HMA, M.Pd.",021 78830761,A,SMK,"-6.310855, 106.835129"
20107363,SMK Yaspen,Jl. Menteng Wadas Tengah No 30,Pasar Manggis,Setia Budi,94,11.0,H. Akhmad Hs.Spdi.Mpd,021 8319876,B,SMK,"-6.210696, 106.837921"
20107364,SMK YPUI Jakarta,Jl. Praja 1 No. 8,Kebayoran Lama Selatan,Kebayoran Lama,344,18.0,Drs.Zainal Arifin,021 7291217,B,SMK,"-6.249783, 106.779816"
20107403,SMK Al Irsyad Al-Islamiyah,Jl. Mindi No. 29-35,Lagoa,Koja,218,16.0,Drs. Solikhin,021 43933542,A,SMK,"-6.115123, 106.909737"
20107404,SMK Al Jihad Jakarta,Jl. Papanggo 1 No. 1,Papanggo,Tanjung Priok,223,16.0,"Sri Purwaningsih, S.Pd.",021 65301793,B,SMK,"-6.130335, 106.882088"
20107405,SMK Al-Khaeriyah Bahari,Jl. Bahari III A8 No.152,Tanjung Priok,Tanjung Priok,247,20.0,"Khaerul Anam., M.Pd",021 4371849,A,SMK,"-6.118386, 106.873238"
20107406,SMK Al Khairiyah 1,Jl. Mindi No. 2,Lagoa,Koja,250,24.0,"M. Nahjil Qowim, M.Ag",021 43921733,B,SMK,"-6.11548, 106.910301"
20107407,SMK Al Khairiyah 2,Jl. Mindi No. 2,Lagoa,Koja,393,13.0,"Drs. H. Syahrial Nahri, MM",021 43921202,A,SMK,"-6.115507, 106.910271"
20107408,SMK Ar Raudhah,Jl. Cemara Blok I No. 79,Lagoa,Koja,269,23.0,"Dra. Hj. Surya Indrianti, M.Si",021 26063897,B,SMK,"-6.113175, 106.91256"
20107409,SMK Hang Tuah 2,"Jl. Perintis Kemerdekaan, Komp TNI-AL",Kelapa Gading Barat,Kelapa Gading,141,20.0,DRS.HARSONO SANCOKO.M.Si,021 4533952,A,SMK,"-6.168122, 106.886307"
20107410,SMK Barunawati,Jl. Ganggeng II No. 1,Sungai Bambu,Tanjung Priok,213,26.0,Drs. Mohamad Zainuddin,021 43912559,A,SMK,"-6.114974, 106.882057"
20107411,SMK Perguruan 'Cikini' Jakarta,Jl. Alur Laut Blok NN No. 1,Rawa Badak Utara,Koja,825,73.0,"Rifat, M.Pd.",021 43933434,A,SMK,"-6.123126, 106.898758"
20107412,SMK Cilincing 1 Jakarta,Jl. Baru Gang II,Cilincing,Cilincing,136,16.0,YAN SYUKELA AMRAN S.Pd,021 4407726,B,SMK,"-6.105404, 106.928314"
20107413,SMK Cilincing 3 Jakarta,Jl. Kebantenan IV No. 26,Semper Timur,Cilincing,138,10.0,"YUSEP HADY SUKMAWAN, S.Pd",021 44834353,B,SMK,"-6.13592, 106.911697"
20107414,SMK Darul Ma'arif,Jl. Madya Kebantenan No. 14,Semper Timur,Cilincing,222,21.0,Ir. Hoiriyah,021 44836654,B,SMK,"-6.113101, 106.926064"
20107415,"SMK Dharma Budhi Bhakti ""Plus""",Jl. Agung Tengah 7 Blok I-6 No. 1,Sunter Agung,Tanjung Priok,91,12.0,"IDA BAGUS PUTU MAYUN, S.Pd. MM",021 6513829,A,SMK,"-6.128343, 106.852753"
20107416,SMK Dharma Putra,Jl. Swasembada Barat XI No.92,Kebon Bawang,Tanjung Priok,190,26.0,"Drs. Alimukdin Damanik, M.Pd",021 43938183,B,SMK,"-6.123391, 106.89093"
20107417,SMK Fajar Indah,Jl. Waspada Raya I/30,Pademangan Barat,Pademangan,172,17.0,"Susanto, S.Pd.",021 64714183,A,SMK,"-6.135589, 106.839844"
20107418,SMK Gita Kirti 2 Jakarta,Jl. Sunter Jaya No. 4,Sunter Jaya,Tanjung Priok,350,16.0,"Irwan Efendi, S.Pd.",021 65302951,A,SMK,"-6.155874, 106.867302"
20107419,SMK Global 21 Jakarta,Jl. Lanji No. 2 RT.004/RW.006,Papanggo,Tanjung Priok,38,12.0,SITI CHOIROH,021 65307204,Tidak Terakreditasi,SMK,"-6.130147, 106.873985"
20107420,SMK Gunung Jati Jakarta,Jl. Sungai Bambu IV No. 35,Sungai Bambu,Tanjung Priok,400,24.0,"A. Arief Imanuddin,S.Ag",021 4306529,A,SMK,"-6.128202, 106.886047"
20107421,SMK Hang Tuah I Jakarta,Jl. Tabah Raya Komp. TNI AL,Kelapa Gading Barat,Kelapa Gading,512,28.0,"Pudjiono,M.Pd",021 4535140,A,SMK,"-6.158968, 106.885063"
20107422,SMK Pelayaran Jakarta,Jl. Warakas VI/19 N0.107,Papanggo,Tanjung Priok,54,28.0,Drs. H. Hartono DK,021 4353790,A,SMK,"-6.126885, 106.874146"
20107423,SMK Jalasena,Jl. Sarang Bango No.27,Semper Timur,Cilincing,114,18.0,"Arief Hardhianto, SM, SH, S.Pd",021 44854880,A,SMK,"-6.126881, 106.956108"
20107424,SMK Karya Bahari,Jl. Mindi No. 36,Lagoa,Koja,55,13.0,HARTONO ASHARI.SH.MH,021 43909933,B,SMK,"-6.113743, 106.916031"
20107425,SMK Kasih Ananda,Jl. Pegangsaan Dua,Pegangsaan Dua,Kelapa Gading,162,25.0,"Drs.Ucup Hadiman,S.Pd","021 4603189, 021 46820530",A,SMK,"-6.138605, 106.914413"
20107426,SMK Kencana 1 Jakarta,Jl. Raya Sungai Bambu Pool 13A,Sungai Bambu,Tanjung Priok,126,24.0,"Diah Kukuh Nurani, SE.",021 43938541,A,SMK,"-6.128908, 106.888969"
20107427,SMK Kencana 2 Jakarta,Jl. Sungai Bambu Pool 13 A,Sungai Bambu,Tanjung Priok,209,16.0,"Rudianto Rahmat, ST",021 43938541,A,SMK,"-6.128844, 106.888969"
20107428,SMK K. Harapan Mulia,Jl. Pademangan Timur V Ujung Blok D,Pademangan Timur,Pademangan,61,8.0,Maurin Gritje Suawah,021 6412761,B,SMK,"-6.132553, 106.832573"
20107429,SMK Kristen Nazaret,Jl. Jembatan II Blok H/29,Pejagalan,Penjaringan,20,6.0,AMIR SYARIFUDIN,021 6695869,B,SMK,"-6.140972, 106.792778"
20107430,SMK Lagoa,Jl. Lagoa III No. 135,Lagoa,Koja,73,12.0,"SUROSO,S.Pd",021 4308134,B,SMK,"-6.117838, 106.913391"
20107431,SMK Muhammadiyah 12,Jl. Haji Murtado No. 2a,Tugu Utara,Koja,124,13.0,Rusnadi,021 43911559,B,SMK,"-6.129156, 106.919083"
20107432,SMK Mutiara 1 Jakarta,Jl. Komp Yos Sudarso II/19,Kebon Bawang,Tanjung Priok,133,24.0,"Drs. H.R.Idris BSc,SHMM",021 4352520,B,SMK,"-6.119725, 106.892517"
20107433,SMK Negeri 23,Jl. Pademangan III/19,Pademangan Timur,Pademangan,615,35.0,Drs. Dadan Sabrudin,021 64714260,A,SMK,"-6.137509, 106.842583"
20107434,SMK Negeri 33,Jl. Gading Mas Timur 2,Pegangsaan Dua,Kelapa Gading,102,41.0,"Sri Tati Sugiarti, S.Pd.",021 4521568,A,SMK,"-6.161206, 106.910851"
20107435,SMK Negeri 36,Jl. Baru Kosambi III,Kalibaru,Cilincing,794,68.0,"Basuki Rahmad, M.Si",021 4401523,A,SMK,"-6.09946, 106.931"
20107436,SMK Negeri 4,Jl. Rorotan Vi No. 1,Rorotan,Cilincing,1277,89.0,Kholil,021 44850035,A,SMK,"-6.140336, 106.953484"
20107437,SMK Negeri 49,Jl. Sarang Bango No. 1,Marunda,Cilincing,593,44.0,"Meyridalisna, S.Pd",021 44851079,A,SMK,"-6.129141, 106.955193"
20107439,SMK Negeri 56,"Jl. Pluit Timur Raya No. 1 Penjaringan, Jak-Utara",Pluit,Penjaringan,1126,82.0,"Dra. HERLYNA BUTAR BUTAR, MM",021 6602880,A,SMK,"-6.108467, 106.797356"
20107440,SMK Nusantara 1 Jakarta,Jl. Kramat Jaya Agung Gang 8,Semper Barat,Cilincing,180,23.0,"Purna Widodo, S.Pd.",021 4408883,B,SMK,"-6.115381, 106.917122"
20107441,SMK Nusantara 2,Jl. Kramat Jaya Gg. VIII,Tugu Utara,Koja,379,23.0,Drs. Supriudin,"021 4408882, 021 44468263",B,SMK,"-6.121597, 106.914185"
20107442,SMK Pangeran Wijaya Kusuma,Jl. Bandengan Utara No. 80,Penjaringan,Penjaringan,95,21.0,RIYANTO,021 6693514,A,SMK,"-6.135895, 106.801697"
20107443,SMK Pelayaran Jakarta Raya,Jl. Perintis Kemerdekaan Komplek TNI-AL,Kelapa Gading Barat,Kelapa Gading,298,36.0,"Kol. Laut (T) Widigdho, M.Sc, ATT-II",021 4535057,A,SMK,"-6.168561, 106.885864"
20107445,SMK Pelayaran Djadajat,Jl. Marunda Tiram No.28,Marunda,Cilincing,135,8.0,"Capt. Muchamad Nur, SE, M.Mar","021 90660429, 021 29478823",B,SMK,"-6.118097, 106.95813"
20107446,SMK Pelayaran Malahayati,Jl. Sungai Tirem No. 43,Marunda,Cilincing,155,29.0,"H. LUKMAN HAKIM, MM",021 44850410,A,SMK,"-6.124471, 106.958"
20107447,SMK Perintis Nasional Jakarta,Jl. Swasembada Timur X,Kebon Bawang,Tanjung Priok,102,13.0,"Dra. Nanda Lubna Nudari, M.Si",021 4353062,B,SMK,"-6.122974, 106.890839"
20107449,SMK Permata Indah Jakarta,Jl. Kamp. Gusti Blok A/1,Pejagalan,Penjaringan,190,19.0,"MS. Dayanti, Dra",021 6613167,A,SMK,"-6.138761, 106.778244"
20107450,SMK PGRI 11 Jakarta,"Jl. Rorotan VI, Cilincing",Rorotan,Cilincing,1317,60.0,"Drs, H.Zulfahmi, M.Si",021 44853203,A,SMK,"-6.141361, 106.956017"
20107451,SMK PGRI 3,Jl. Marunda Baru 3,Marunda,Cilincing,188,21.0,"Onong Iswanda, S.Pd",021 44850915,B,SMK,"-6.121967, 106.915352"
20107452,SMK Pluit Raya,Jl. Jembatan Tiga No.1,Penjaringan,Penjaringan,325,31.0,"TUTI SUSILAWATI, S.Pd",021 6695274,A,SMK,"-6.128506, 106.791924"
20107453,SMK PSKD 3 Jakarta,Jl. Tanjung Wangi,Pluit,Penjaringan,128,13.0,DRS. SURYADI PRASETYO,021 6695695,B,SMK,"-6.12953, 106.794868"
20107454,SMK Raudhatul Jannatunna'im,Jl. Budi Mulia No.91,Pademangan Barat,Pademangan,0,18.0,"Jasmiati, SE., M.Si",021 26694440,B,SMK,"-6.132853, 106.839439"
20107455,SMK Remaja Pluit,Jl. Pluit Selatan I No. 1,Pluit,Penjaringan,756,37.0,TUBAGUS BAI HAQI,021 66694705,B,SMK,"-6.125236, 106.79068"
20107457,SMK Ristek Hasanudin,Jl. Rawa Badak I No.78-81,Lagoa,Koja,27,11.0,Drs. Hadi Kartono,021 43905137,C,SMK,"-6.120765, 106.91703"
20107458,SMK Sari Putra,Jl. Kebon Baru Blok X No. 25,Semper Barat,Cilincing,232,15.0,"Mardianto,S.Pd",021 4407177,B,SMK,"-6.114739, 106.920586"
20107459,SMK Sejahtera Jakarta,Jl. Walang Baru VI No. 19,Tugu Utara,Koja,419,37.0,"Dr. JUMANTA, M.Pd., M.Si.",021 4358656,A,SMK,"-6.121045, 106.918159"
20107460,SMK Siliwangi,Jl. Maja No. 40,Lagoa,Koja,112,15.0,"Andi Subhan Mappatunru, SEI",021 43902825,B,SMK,"-6.115436, 106.903618"
20107461,SMK Sismadi (SMIP) Jakarta,Jl. Warakas Raya No.17,Warakas,Tanjung Priok,101,22.0,"Novy Kurniawati,S.Pd",021 43906643,B,SMK,"-6.120959, 106.884521"
20107462,SMK Spec Patrie,Jl. Ancol Selatan 2 No.1,Sunter Agung,Tanjung Priok,128,16.0,"Maria Goretti Mulatti, S. Pd.,",021 6507574,A,SMK,"-6.13155, 106.858009"
20107463,SMK Strada 3 Jakarta,Jl. Bhayangkara No. 38,Tugu Utara,Koja,91,17.0,"Antonia Puspowarti, S.Pd",021 4304987,A,SMK,"-6.123044, 106.915527"
20107464,SMK Syahid Jakarta,Jl. Bakti No. 27.,Cilincing,Cilincing,79,17.0,"Idrus Almashuri, Drs",021 4415064,B,SMK,"-6.10897, 106.936638"
20107465,SMK Tanjung Priok 1,Jl. Mangga No.3,Lagoa,Koja,1475,55.0,Drs. Dasril Djamal,021 4301192,A,SMK,"-6.113102, 106.911064"
20107466,SMK Tanjung Priok 2,Jl. Mangga No. 52,Lagoa,Koja,524,34.0,"Drs. Sukarto, M.Si",021 4359825,A,SMK,"-6.113123, 106.911087"
20107467,SMK Tridharma Budhidaya,Jl. Bidara Raya No. 36,Pejagalan,Penjaringan,67,17.0,"GUNASUNDARI, S.Pd. MM",021 6620751,B,SMK,"-6.139904, 106.78875"
20107468,SMK Walang Jaya,Jl. STM Walang Jaya No. 1,Tugu Selatan,Koja,0,46.0,"Aji Wisnugroho,SP.d",021 4354316,A,SMK,"-6.139424, 106.901833"
20107469,SMK Wiyatamandala Jakarta,Jl. Swasembada Timur XIII No. 46-50,Kebon Bawang,Tanjung Priok,113,16.0,"Muhammad Harly, ST",021 4301158,B,SMK,"-6.125163, 106.891174"
20107470,SMK Wiyatamandala Bakti Jakarta,Jl. Swasembada Timur XIII/46-50,Kebon Bawang,Tanjung Priok,76,31.0,"Fitriyani, ST","021 4301158, 021 44579562",B,SMK,"-6.125284, 106.884171"
20107471,SMK Yanindo Jakarta,Jl. R. E. Martadinata No.4,Tanjung Priok,Tanjung Priok,388,27.0,"K. Sunaryadi, SE.,S.Pd.,M.Si","021 43932261, 021 43932988",B,SMK,"-6.119843, 106.86676"
20107472,SMK Yappenda Jakarta,Jl. Swasembada Timur IV No. 12,Kebon Bawang,Tanjung Priok,868,25.0,JOKO DWIYATMOKO,021 4350435,A,SMK,"-6.122992, 106.891335"
20107474,SMK Yaspi Jaya,Jl. Masjid Al Barkah No.16,Sunter Agung,Tanjung Priok,207,14.0,Dra. Hj. Tuty Alawiyah,021 65837830,A,SMK,"-6.143849, 106.88443"
20107475,SMK Yusha Jakarta,Jl. Mawar Luar No. 1,Tugu Utara,Koja,193,24.0,"Siti Rahmatan, BA","021 4356019, 021 4359572, 021 36099692",B,SMK,"-6.119393, 106.90873"
20107593,SMK Bina Pangudi Luhur,Jl. Kramat Asem Raya No. 54,Utan Kayu Selatan,Matraman,492,23.0,"Dra. RR. Herlina, MM",021 8519154,A,SMK,"-6.203515, 106.870049"
20107597,SMK Pancasila Jakarta,Jl. Kayu Manis Barat No.99,Kayu Manis,Matraman,26,17.0,Luqmansyah,021 85915813,B,SMK,"-6.227379, 106.871155"
20107598,SMK Tri Sastra 1 Jakarta,Jl. SMP 157,Lubang Buaya,Cipayung,155,17.0,"Drs.H. Azwarahman, SH.",021 8406922,B,SMK,"-6.293019, 106.900475"
20108509,SMK Muhammadiyah 5 Jakarta (Aisiyah),Jl. Taman Bendungan Jatiluhur 18,Bendungan Hilir,Tanah Abang,387,20.0,Dra. Siti Fathonah,021 5733335,A,SMK,"-6.2148, 106.811798"
20108510,SMK Jaya Wisata 1 Jakarta,Jl. Taman Sunda Kelapa No. 16 A,Menteng,Menteng,117,15.0,"ARWIEN MEYZAR, M.Pd",021 3107789,A,SMK,"-6.201593, 106.832634"
20108511,SMK Kesdam Jaya,Jl. Kramat Raya No. 174,Kenari,Senen,291,23.0,"RUDI FAHRUDIN, SKM, MPd",021 31900313,A,SMK,"-6.192065, 106.846107"
20108512,SMK Nusantara Wisata,Jl. Kayu Putih Utara III C,Pulo Gadung,Pulo Gadung,39,17.0,Drs. A. Karim Pohan,021 98267153,B,SMK,"-6.197147, 106.907387"
20108513,SMK Rasera 66,Jl. Letjen Suprapto No. 22,Tanah Tinggi,Johar Baru,13,11.0,Drs. Rustadi,021 4212647,C,SMK,"-6.175225, 106.846069"
20108514,SMK Rex Mundi,Jl. Alaydrus No. 42,Petojo Utara,Gambir,201,18.0,"Sr. ADRIANA TANGKE PADANG, JMJ",021 63850023,A,SMK,"-6.16536, 106.815697"
20108796,SMK Bina Bangsa,Jl. Tanjung Pura V,Pegadungan,Kalideres,44,12.0,"Drs. Saman, MM",0817 9193826,Tidak Terakreditasi,SMK,"-6.126924, 106.695267"
20109246,SMK Negeri 62,Jl. Camat Gabun 2,Lenteng Agung,Jagakarsa,218,30.0,"Nunuk Isnadhiyah, M.Pd.",021 78888116,A,SMK,"-6.337415, 106.836525"
20109247,SMK Harnasto Institut,Jl. Cidodol Raya No. 40,Grogol Selatan,Kebayoran Lama,121,18.0,Drs. Sumadi Dwijo Saptomo,021 7224830,B,SMK,"-6.228395, 106.773689"
20109252,SMK Muhammadiyah 15,Jl. Karet Belakang raya no.4,Karet Kuningan,Setia Budi,123,17.0,"Ira Chairani, SE",021 52920657,B,SMK,"-6.215748, 106.82605"
20109254,SMK Bakti Idhata,Jl. Melati No. 25,Cilandak Barat,Cilandak,0,30.0,Radix Gunawan,021 75904088,A,SMK,"-6.283707, 106.7948"
20109260,SMK Al-Miftahiyyah,Jl. Muara Gedung No.17,Kalibaru,Cilincing,61,17.0,"H. Nasihin, S.Ag",021 44833570,B,SMK,"-6.099613, 106.935898"
20109265,SMK Cyber Media,Jl. Duren Tiga No. 12,Duren Tiga,Pancoran,492,39.0,"Joko Suranto,SE.MM.",021 79192313,A,SMK,"-6.253075, 106.839561"
20109266,SMK Informatika Yasma,Jl. Jeruk Purut No 10,Cilandak Timur,Pasar Minggu,22,12.0,"Leni Nurlina, S.Pd",021 7828973,A,SMK,"-6.287417, 106.812553"
20109274,SMK Padindi,Jl. Prepedan Dalam Rt. 012/09 No. 38,Kamal,Kalideres,206,19.0,"Nurhayati,SE",021 5561438,B,SMK,"-6.109395, 106.70179"
20109304,SMK Bina Medika,Jl. As-Syafi'iyah No.121,Cilangkap,Cipayung,178,17.0,"Sumartini, S.Kep., MKM",021 91273603,A,SMK,"-6.331875, 106.902916"
20109314,SMK Farmasi Penabur,Jl. Pintu Air Raya No. 11 Jakarta Pusat,Pasar Baru,Sawah Besar,93,23.0,"R. Y. Bambang Purwono, S.Pd.",021 3510045,A,SMK,"-6.165366, 106.829819"
20109319,SMK PRG SEKESAL,Jl. Bendungan jatiluhur No. 130,Bendungan Hilir,Tanah Abang,81,25.0,Heny Wihelmina Kotta,021 5736743,A,SMK,"-6.212528, 106.809288"
20109329,SMK Farmasi Rawasari,Jl. Letjend Soeprapto No. 22,Johar Baru,Johar Baru,11,16.0,"Dra. Tiiti Lestari, Apt",021 28753488,Tidak Terakreditasi,SMK,"-6.165858, 106.872742"
20109459,SMK Kesehatan Mulia Karya Husada,Jl. M. Kahfi II Gang Mesjid An-Nur,Srengseng Sawah,Jagakarsa,200,26.0,"Hj. Ns. TUTY NURDJANAH, S.Kep","021 78890740, 021 98296942",B,SMK,"-6.346359, 106.815086"
20109490,SMK Karya Dharma 2 Jakarta,"Jl. Raya Bogor Km.28, Gandaria III",Pekayon,Pasar Rebo,163,17.0,"Devy Oktavera, S.Pd",021 87713975,A,SMK,"-6.32287, 106.863579"
20109526,SMK Yandika,Jl. Masjid Nurul Huda No. 25,Cengkareng Timur,Cengkareng,24,14.0,"H. M. Haidar Ulinnuha, S.Sos",021 5453717,B,SMK,"-6.153764, 106.731018"
20109541,SMK Trikarya,Jl. Ciputat Raya,Kebayoran Lama Selatan,Kebayoran Lama,46,16.0,"FITRIYANA SETYOWATI,M.Pd",021 7293973,B,SMK,"-6.254815, 106.778549"
20109547,SMK Farmasi Bhumi Husada,"Jl. Raya Fatmawati No 7, Cilandak, Jak-Sel",Lebak Bulus,Cilandak,46,16.0,"Drs. Soeatmadji, Apt.",021 7509358,A,SMK,"-6.280794, 106.796547"
20109572,SMK Nusantara,JL. SMU 57,Kedoya Selatan,Kebon Jeruk,366,16.0,"NAWATI, S.Ag",021 58300726,A,SMK,"-6.174083, 106.756981"
20109617,SMK Mutiara Bangsa Tiga,Jl. Jelambar Barat III No. 5B,Jelambar Baru,Grogol Petamburan,85,16.0,"DANI RAMDANI, S.Pd",021 56940779,B,SMK,"-6.144958, 106.782166"
20109907,SMK Multi Media Mandiri,Jl. Raya Kedoya Al Kamal No. 2 Kebon Jeruk,Kedoya Selatan,Kebon Jeruk,0,15.0,"Slamet Riyanto, S.Kom",021 70773052,A,SMK,"-6.185873, 106.761887"
20109930,SMK Analis Kesehatan DITKESAD,Jl. Buntu Munjul,Munjul,Cipayung,180,25.0,"Drs. Apip Hadi,Apt.,M.Si",021 8450948,A,SMK,"-6.34765, 106.892906"
20109934,SMK Farmasi IKIFA,Jl. Buaran II No. 30A- I Gusti Ngurah Rai,Klender,Duren Sawit,539,37.0,"Rahmat Widiyanto,S.Si, Apt",021 8661 5594,A,SMK,"-6.215391, 106.920998"
20112288,SMK Atlantica Wisata Jakarta,Jl. Pacuan Kuda No. 1-5 Gedung ASMI Lt. 7-8,Kayu Putih,Pulo Gadung,274,24.0,"Fie Fie Arsyad, S.Pd.","021 29629353, 021 47869649, 021 47869650",A,SMK,"-6.180353, 106.889587"
20112296,SMK Teknik 10 Nopember,Jl. Raya Bogor No. 1,Kramat Jati,Kramat Jati,245,17.0,"Moh. Sulendro, Drs, M.M.",021 80872328,B,SMK,"-6.265209, 106.866295"
20112429,SMK Bakti 17,Jl. Persahabatan No. 23,Cipedak,Jagakarsa,122,28.0,"Mini Waryanti, S.Pd",021 7866917,B,SMK,"-6.34831, 106.810333"
20112434,SMK Patmos,Taman Meruya Ilir Blok E-7,Meruya Utara,Kembangan,30,8.0,"Novi Yanti Sitio,S.Pd",021 586 7643,B,SMK,"-6.195896, 106.753769"
20112443,SMK Negeri 63,Jl. Aselih No. 100,Cipedak,Jagakarsa,361,32.0,"Drs. H. Ramli, M.Pd.",021 7270419,B,SMK,"-6.351975, 106.798607"
20112446,SMK Didaktika,Jl. Pulo Harapan Indah,Cengkareng Barat,Cengkareng,0,22.0,"Dr. H. MUHAMMAD ISHOM, MA",021 5556082,B,SMK,"-6.132835, 106.722878"
20112473,SMK Yaspia,Jl. Benda Dalam Gg H. Saenan II No 12,Ciganjur,Jagakarsa,172,25.0,"Wisnu Nugroho,M.M.",021 78888977,B,SMK,"-6.330441, 106.805695"
20112507,SMK Mitra Wisata,Jl. Giri Kencana No. 31,Cilangkap,Cipayung,72,16.0,Dra. Tri Bazariyatun,021 84307818,B,SMK,"-6.339371, 106.903091"
20112511,SMK Bina Prestasi,Jl. Raya Condet No. 28,Batu Ampar,Kramat Jati,185,16.0,Dra.Sofiah,021 8094871,B,SMK,"-6.271536, 106.858162"
20177823,SMK Bintang Nusantara,Jl. Sarang Bangau No.27,Marunda,Cilincing,178,19.0,"SUHARDI,S.T",021 44853966,Tidak Terakreditasi,SMK,"-6.12749, 106.9561"
20177826,SMK Purnama Mandiri,Jalan Margasatwa Gg H Beden No. 105,Pondok Labu,Cilandak,121,13.0,"Yasin, S.Sos",021 75919969,Tidak Terakreditasi,SMK,"-6.309892, 106.807602"
20177829,SMK Tunas Medika,Jl. Setu Raya No. 67 Pinang,Cipayung,Cipayung,81,33.0,"EDY SUPRIYANTO, SH.,MH",021 84309342,B,SMK,"-6.327622, 106.901955"
20177894,SMK Kapin 2,Jl. Raya Kalimalang,Pondok Kelapa,Duren Sawit,38,12.0,"Fahmi Hidayatun, S.Si",021 8645191,B,SMK,"-6.24872, 106.929771"
20177896,SMK Mahadhika 4,Jl. Raya Bogor Km. 25,Cijantung,Pasar Rebo,451,52.0,"Wawan Sujanarko, M.Pd",021 87701953,B,SMK,"-6.322698, 106.862556"
20177909,SMK Kristen Kanaan,Jl. Kran Raya No. 7,Gunung Sahari Selatan,Kemayoran,124,10.0,"SWANDI SUSANTO, S. KOM.",021 92477910,Tidak Terakreditasi,SMK,"-6.159604, 106.846794"
20177915,SMK As-Syafi'iyah 2,Jl. As-Syafi'iyah No.37,Cilangkap,Cipayung,81,13.0,"HM MAQBUL, Drs",021 8448874,B,SMK,"-6.332086, 106.902611"
20177921,SMK Laboratorium,Jl. Rawa Jaya No.37 Pondok Kopi,Pondok Kopi,Duren Sawit,75,10.0,Ginanjar Hijriah Prasetia,021 8648369,C,SMK,"-6.234984, 106.943893"
20177923,SMK PGRI 37,Jl. Pondok Labu 1B No. 29A,Lebak Bulus,Cilandak,0,13.0,"Hidayatullah, S.Pd",021 7650039,B,SMK,"-6.303201, 106.792892"
20177925,SMK Sarasvati,Jl. Pacuan Kuda No. 1-5,Pulo Gadung,Pulo Gadung,13,16.0,Anggraeni Esti Suyoto,021 4756939,C,SMK,"-6.173164, 106.888161"
